Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-06-17,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-18,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-19,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-20,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-21,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-22,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-23,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-24,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-25,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-26,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-27,TT,Trinidad and Tobago,AMRO,0,123,0,8
2020-06-28,TT,Trinidad and Tobago,AMRO,1,124,0,8
2020-06-29,TT,Trinidad and Tobago,AMRO,2,126,0,8
2020-06-30,TT,Trinidad and Tobago,AMRO,0,126,0,8
2020-07-01,TT,Trinidad and Tobago,AMRO,4,130,0,8
2020-07-02,TT,Trinidad and Tobago,AMRO,0,130,0,8
2020-07-03,TT,Trinidad and Tobago,AMRO,0,130,0,8
2020-07-04,TT,Trinidad and Tobago,AMRO,0,130,0,8
2020-07-05,TT,Trinidad and Tobago,AMRO,0,130,0,8
2020-07-06,TT,Trinidad and Tobago,AMRO,1,131,0,8
2020-07-07,TT,Trinidad and Tobago,AMRO,2,133,0,8
2020-07-08,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-09,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-10,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-11,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-12,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-13,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-14,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-15,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-16,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-17,TT,Trinidad and Tobago,AMRO,0,133,0,8
2020-07-18,TT,Trinidad and Tobago,AMRO,3,136,0,8
2020-07-19,TT,Trinidad and Tobago,AMRO,0,136,0,8
2020-07-20,TT,Trinidad and Tobago,AMRO,1,137,0,8
2020-07-21,TT,Trinidad and Tobago,AMRO,0,137,0,8
2020-07-22,TT,Trinidad and Tobago,AMRO,0,137,0,8
2020-07-23,TT,Trinidad and Tobago,AMRO,3,140,0,8
2020-07-24,TT,Trinidad and Tobago,AMRO,1,141,0,8
2020-07-25,TT,Trinidad and Tobago,AMRO,1,142,0,8
2020-07-26,TT,Trinidad and Tobago,AMRO,5,147,0,8
2020-07-27,TT,Trinidad and Tobago,AMRO,0,147,0,8
2020-07-28,TT,Trinidad and Tobago,AMRO,1,148,0,8
2020-07-29,TT,Trinidad and Tobago,AMRO,5,153,0,8
2020-07-30,TT,Trinidad and Tobago,AMRO,3,156,0,8
2020-07-31,TT,Trinidad and Tobago,AMRO,1,157,0,8
2020-08-01,TT,Trinidad and Tobago,AMRO,12,169,0,8
2020-08-02,TT,Trinidad and Tobago,AMRO,4,173,0,8
2020-08-03,TT,Trinidad and Tobago,AMRO,7,180,0,8
2020-08-04,TT,Trinidad and Tobago,AMRO,2,182,0,8
2020-08-05,TT,Trinidad and Tobago,AMRO,10,192,0,8
2020-08-06,TT,Trinidad and Tobago,AMRO,5,197,0,8
2020-08-07,TT,Trinidad and Tobago,AMRO,10,207,0,8
2020-08-08,TT,Trinidad and Tobago,AMRO,10,217,0,8
2020-08-09,TT,Trinidad and Tobago,AMRO,8,225,0,8
2020-08-10,TT,Trinidad and Tobago,AMRO,54,279,0,8
2020-08-11,TT,Trinidad and Tobago,AMRO,1,280,0,8
2020-08-12,TT,Trinidad and Tobago,AMRO,15,295,0,8
2020-08-13,TT,Trinidad and Tobago,AMRO,13,308,0,8
2020-08-14,TT,Trinidad and Tobago,AMRO,61,369,0,8
2020-08-15,TT,Trinidad and Tobago,AMRO,43,412,0,8
2020-08-16,TT,Trinidad and Tobago,AMRO,62,474,2,10
2020-08-17,TT,Trinidad and Tobago,AMRO,45,519,1,11
2020-08-18,TT,Trinidad and Tobago,AMRO,46,565,1,12
2020-08-19,TT,Trinidad and Tobago,AMRO,35,600,0,12
2020-08-20,TT,Trinidad and Tobago,AMRO,50,650,0,12
2020-08-21,TT,Trinidad and Tobago,AMRO,80,730,0,12
2020-08-22,TT,Trinidad and Tobago,AMRO,76,806,0,12
2020-08-23,TT,Trinidad and Tobago,AMRO,93,899,1,13
2020-08-24,TT,Trinidad and Tobago,AMRO,64,963,1,14
2020-08-25,TT,Trinidad and Tobago,AMRO,68,1031,1,15
2020-08-26,TT,Trinidad and Tobago,AMRO,153,1184,0,15
2020-08-27,TT,Trinidad and Tobago,AMRO,200,1384,0,15
2020-08-28,TT,Trinidad and Tobago,AMRO,45,1429,0,15
2020-08-29,TT,Trinidad and Tobago,AMRO,83,1512,2,17
2020-08-30,TT,Trinidad and Tobago,AMRO,65,1577,2,19
2020-08-31,TT,Trinidad and Tobago,AMRO,106,1683,2,21
2020-09-01,TT,Trinidad and Tobago,AMRO,44,1727,1,22
2020-09-02,TT,Trinidad and Tobago,AMRO,46,1773,3,25
2020-09-03,TT,Trinidad and Tobago,AMRO,66,1839,3,28
2020-09-04,TT,Trinidad and Tobago,AMRO,102,1941,0,28
2020-09-05,TT,Trinidad and Tobago,AMRO,89,2030,2,30
2020-09-06,TT,Trinidad and Tobago,AMRO,112,2142,2,32
2020-09-07,TT,Trinidad and Tobago,AMRO,92,2234,1,33
2020-09-08,TT,Trinidad and Tobago,AMRO,20,2254,2,35
2020-09-09,TT,Trinidad and Tobago,AMRO,93,2347,3,38
2020-09-10,TT,Trinidad and Tobago,AMRO,146,2493,1,39
2020-09-11,TT,Trinidad and Tobago,AMRO,170,2663,1,40
2020-09-12,TT,Trinidad and Tobago,AMRO,114,2777,5,45
2020-09-13,TT,Trinidad and Tobago,AMRO,115,2892,5,50
2020-09-14,TT,Trinidad and Tobago,AMRO,127,3019,3,53
2020-09-15,TT,Trinidad and Tobago,AMRO,72,3091,1,54
2020-09-16,TT,Trinidad and Tobago,AMRO,92,3183,2,56
2020-09-17,TT,Trinidad and Tobago,AMRO,110,3293,1,57
2020-09-18,TT,Trinidad and Tobago,AMRO,43,3336,1,58
2020-09-19,TT,Trinidad and Tobago,AMRO,176,3512,2,60
2020-09-20,TT,Trinidad and Tobago,AMRO,227,3739,0,60
2020-09-21,TT,Trinidad and Tobago,AMRO,127,3866,4,64
2020-09-22,TT,Trinidad and Tobago,AMRO,64,3930,1,65
2020-09-23,TT,Trinidad and Tobago,AMRO,44,3974,0,65
2020-09-24,TT,Trinidad and Tobago,AMRO,72,4046,2,67
2020-09-25,TT,Trinidad and Tobago,AMRO,176,4222,0,67
2020-09-26,TT,Trinidad and Tobago,AMRO,38,4260,2,69
2020-09-27,TT,Trinidad and Tobago,AMRO,25,4285,1,70
2020-09-28,TT,Trinidad and Tobago,AMRO,36,4321,0,70
2020-09-29,TT,Trinidad and Tobago,AMRO,61,4382,2,72
2020-09-30,TT,Trinidad and Tobago,AMRO,59,4441,2,74
2020-10-01,TT,Trinidad and Tobago,AMRO,76,4517,1,75
2020-10-02,TT,Trinidad and Tobago,AMRO,25,4542,1,76
2020-10-03,TT,Trinidad and Tobago,AMRO,71,4613,0,76
2020-10-04,TT,Trinidad and Tobago,AMRO,96,4709,2,78
2020-10-05,TT,Trinidad and Tobago,AMRO,32,4741,3,81
2020-10-06,TT,Trinidad and Tobago,AMRO,25,4766,0,81
2020-10-07,TT,Trinidad and Tobago,AMRO,52,4818,2,83
2020-10-08,TT,Trinidad and Tobago,AMRO,58,4876,1,84
2020-10-09,TT,Trinidad and Tobago,AMRO,11,4887,0,84
2020-10-10,TT,Trinidad and Tobago,AMRO,76,4963,2,86
2020-10-11,TT,Trinidad and Tobago,AMRO,58,5021,3,89
2020-10-12,TT,Trinidad and Tobago,AMRO,22,5043,1,90
2020-10-13,TT,Trinidad and Tobago,AMRO,58,5101,0,90
2020-10-14,TT,Trinidad and Tobago,AMRO,15,5116,2,92
2020-10-15,TT,Trinidad and Tobago,AMRO,11,5127,1,93
2020-10-16,TT,Trinidad and Tobago,AMRO,27,5154,0,93
2020-10-17,TT,Trinidad and Tobago,AMRO,40,5194,0,93
2020-10-18,TT,Trinidad and Tobago,AMRO,47,5241,2,95
2020-10-19,TT,Trinidad and Tobago,AMRO,40,5281,0,95
2020-10-20,TT,Trinidad and Tobago,AMRO,16,5297,1,96
2020-10-21,TT,Trinidad and Tobago,AMRO,1,5298,1,97
2020-10-22,TT,Trinidad and Tobago,AMRO,35,5333,1,98
2020-10-23,TT,Trinidad and Tobago,AMRO,59,5392,3,101
2020-10-24,TT,Trinidad and Tobago,AMRO,54,5446,2,103
2020-10-25,TT,Trinidad and Tobago,AMRO,41,5487,1,104
2020-10-26,TT,Trinidad and Tobago,AMRO,16,5503,1,105
2020-10-27,TT,Trinidad and Tobago,AMRO,8,5511,0,105
2020-10-28,TT,Trinidad and Tobago,AMRO,24,5535,1,106
2020-10-29,TT,Trinidad and Tobago,AMRO,33,5568,0,106
2020-10-30,TT,Trinidad and Tobago,AMRO,26,5594,1,107
2020-10-31,TT,Trinidad and Tobago,AMRO,42,5636,0,107
2020-11-01,TT,Trinidad and Tobago,AMRO,32,5668,0,107
2020-11-02,TT,Trinidad and Tobago,AMRO,36,5704,1,108
2020-11-03,TT,Trinidad and Tobago,AMRO,0,5704,1,109
2020-11-04,TT,Trinidad and Tobago,AMRO,0,5704,0,109
2020-11-05,TT,Trinidad and Tobago,AMRO,50,5754,1,110
2020-11-06,TT,Trinidad and Tobago,AMRO,10,5764,0,110
2020-11-07,TT,Trinidad and Tobago,AMRO,10,5774,1,111
2020-11-08,TT,Trinidad and Tobago,AMRO,24,5798,0,111
2020-11-09,TT,Trinidad and Tobago,AMRO,40,5838,0,111
2020-11-10,TT,Trinidad and Tobago,AMRO,11,5849,0,111
2020-11-11,TT,Trinidad and Tobago,AMRO,0,5849,0,111
2020-11-12,TT,Trinidad and Tobago,AMRO,31,5880,0,111
2020-11-13,TT,Trinidad and Tobago,AMRO,24,5904,0,111
2020-11-14,TT,Trinidad and Tobago,AMRO,26,5930,0,111
2020-11-15,TT,Trinidad and Tobago,AMRO,50,5980,0,111
2020-11-16,TT,Trinidad and Tobago,AMRO,97,6077,1,112
2020-11-17,TT,Trinidad and Tobago,AMRO,3,6080,0,112
2020-11-18,TT,Trinidad and Tobago,AMRO,16,6096,0,112
2020-11-19,TT,Trinidad and Tobago,AMRO,39,6135,1,113
2020-11-20,TT,Trinidad and Tobago,AMRO,45,6180,0,113
2020-11-21,TT,Trinidad and Tobago,AMRO,53,6233,0,113
2020-11-22,TT,Trinidad and Tobago,AMRO,28,6261,0,113
2020-11-23,TT,Trinidad and Tobago,AMRO,63,6324,2,115
2020-11-24,TT,Trinidad and Tobago,AMRO,126,6450,0,115
2020-11-25,TT,Trinidad and Tobago,AMRO,25,6475,0,115
2020-11-26,TT,Trinidad and Tobago,AMRO,13,6488,0,115
2020-11-27,TT,Trinidad and Tobago,AMRO,15,6503,1,116
2020-11-28,TT,Trinidad and Tobago,AMRO,67,6570,0,116
2020-11-29,TT,Trinidad and Tobago,AMRO,16,6586,2,118
2020-11-30,TT,Trinidad and Tobago,AMRO,44,6630,0,118
2020-12-01,TT,Trinidad and Tobago,AMRO,30,6660,2,120
2020-12-02,TT,Trinidad and Tobago,AMRO,9,6669,0,120
2020-12-03,TT,Trinidad and Tobago,AMRO,16,6685,0,120
2020-12-04,TT,Trinidad and Tobago,AMRO,19,6704,1,121
2020-12-05,TT,Trinidad and Tobago,AMRO,21,6725,0,121
2020-12-06,TT,Trinidad and Tobago,AMRO,10,6735,0,121
2020-12-07,TT,Trinidad and Tobago,AMRO,16,6751,1,122
2020-12-08,TT,Trinidad and Tobago,AMRO,16,6767,0,122
2020-12-09,TT,Trinidad and Tobago,AMRO,8,6775,0,122
2020-12-10,TT,Trinidad and Tobago,AMRO,33,6808,0,122
2020-12-11,TT,Trinidad and Tobago,AMRO,0,6808,0,122
2020-12-12,TT,Trinidad and Tobago,AMRO,25,6833,0,122
2020-12-13,TT,Trinidad and Tobago,AMRO,19,6852,0,122
2020-12-14,TT,Trinidad and Tobago,AMRO,12,6864,0,122
2020-12-15,TT,Trinidad and Tobago,AMRO,15,6879,0,122
2020-12-16,TT,Trinidad and Tobago,AMRO,6,6885,1,123
2020-12-17,TT,Trinidad and Tobago,AMRO,15,6900,0,123
2020-12-18,TT,Trinidad and Tobago,AMRO,17,6917,0,123
2020-12-19,TT,Trinidad and Tobago,AMRO,23,6940,0,123
2020-12-20,TT,Trinidad and Tobago,AMRO,15,6955,0,123
2020-12-21,TT,Trinidad and Tobago,AMRO,19,6974,0,123
2020-12-22,TT,Trinidad and Tobago,AMRO,26,7000,0,123
2020-12-23,TT,Trinidad and Tobago,AMRO,12,7012,2,125
2020-12-24,TT,Trinidad and Tobago,AMRO,12,7024,0,125
2020-12-25,TT,Trinidad and Tobago,AMRO,47,7071,0,125
2020-12-26,TT,Trinidad and Tobago,AMRO,18,7089,0,125
2020-12-27,TT,Trinidad and Tobago,AMRO,8,7097,0,125
2020-12-28,TT,Trinidad and Tobago,AMRO,7,7104,0,125
2020-12-29,TT,Trinidad and Tobago,AMRO,11,7115,0,125
2020-12-30,TT,Trinidad and Tobago,AMRO,12,7127,0,125
2020-12-31,TT,Trinidad and Tobago,AMRO,5,7132,1,126
2021-01-01,TT,Trinidad and Tobago,AMRO,0,7132,0,126
2021-01-02,TT,Trinidad and Tobago,AMRO,18,7150,1,127
2021-01-03,TT,Trinidad and Tobago,AMRO,8,7158,0,127
2021-01-04,TT,Trinidad and Tobago,AMRO,4,7162,0,127
2021-01-05,TT,Trinidad and Tobago,AMRO,6,7168,0,127
2021-01-06,TT,Trinidad and Tobago,AMRO,10,7178,0,127
2021-01-07,TT,Trinidad and Tobago,AMRO,8,7186,0,127
2021-01-08,TT,Trinidad and Tobago,AMRO,10,7196,0,127
2021-01-09,TT,Trinidad and Tobago,AMRO,14,7210,0,127
2021-01-10,TT,Trinidad and Tobago,AMRO,9,7219,0,127
2021-01-11,TT,Trinidad and Tobago,AMRO,25,7244,1,128
2021-01-12,TT,Trinidad and Tobago,AMRO,21,7265,0,128
2021-01-13,TT,Trinidad and Tobago,AMRO,8,7273,0,128
2021-01-14,TT,Trinidad and Tobago,AMRO,13,7286,0,128
2021-01-15,TT,Trinidad and Tobago,AMRO,19,7305,1,129
2021-01-16,TT,Trinidad and Tobago,AMRO,15,7320,1,130
2021-01-17,TT,Trinidad and Tobago,AMRO,23,7343,0,130
2021-01-18,TT,Trinidad and Tobago,AMRO,27,7370,1,131
2021-01-19,TT,Trinidad and Tobago,AMRO,23,7393,1,132
2021-01-20,TT,Trinidad and Tobago,AMRO,6,7399,0,132
2021-01-21,TT,Trinidad and Tobago,AMRO,16,7415,0,132
2021-01-22,TT,Trinidad and Tobago,AMRO,15,7430,1,133
2021-01-23,TT,Trinidad and Tobago,AMRO,20,7450,0,133
2021-01-24,TT,Trinidad and Tobago,AMRO,6,7456,0,133
2021-01-25,TT,Trinidad and Tobago,AMRO,6,7462,1,134
2021-01-26,TT,Trinidad and Tobago,AMRO,11,7473,0,134
2021-01-27,TT,Trinidad and Tobago,AMRO,17,7490,0,134
2021-01-28,TT,Trinidad and Tobago,AMRO,6,7496,0,134
2021-01-29,TT,Trinidad and Tobago,AMRO,13,7509,0,134
2021-01-30,TT,Trinidad and Tobago,AMRO,11,7520,0,134
2021-01-31,TT,Trinidad and Tobago,AMRO,13,7533,0,134
2021-02-01,TT,Trinidad and Tobago,AMRO,9,7542,0,134
2021-02-02,TT,Trinidad and Tobago,AMRO,22,7564,0,134
2021-02-03,TT,Trinidad and Tobago,AMRO,2,7566,0,134
2021-02-04,TT,Trinidad and Tobago,AMRO,12,7578,0,134
2021-02-05,TT,Trinidad and Tobago,AMRO,8,7586,1,135
2021-02-06,TT,Trinidad and Tobago,AMRO,21,7607,0,135
2021-02-07,TT,Trinidad and Tobago,AMRO,0,7607,0,135
2021-02-08,TT,Trinidad and Tobago,AMRO,9,7616,0,135
2021-02-09,TT,Trinidad and Tobago,AMRO,0,7616,0,135
2021-02-10,TT,Trinidad and Tobago,AMRO,0,7616,0,135
2021-02-11,TT,Trinidad and Tobago,AMRO,1,7617,1,136
2021-02-12,TT,Trinidad and Tobago,AMRO,14,7631,0,136
2021-02-13,TT,Trinidad and Tobago,AMRO,1,7632,0,136
2021-02-14,TT,Trinidad and Tobago,AMRO,5,7637,1,137
2021-02-15,TT,Trinidad and Tobago,AMRO,5,7642,1,138
2021-02-16,TT,Trinidad and Tobago,AMRO,0,7642,0,138
2021-02-17,TT,Trinidad and Tobago,AMRO,4,7646,0,138
2021-02-18,TT,Trinidad and Tobago,AMRO,10,7656,0,138
2021-02-19,TT,Trinidad and Tobago,AMRO,7,7663,0,138
2021-02-20,TT,Trinidad and Tobago,AMRO,3,7666,0,138
2021-02-21,TT,Trinidad and Tobago,AMRO,0,7666,1,139
2021-02-22,TT,Trinidad and Tobago,AMRO,10,7676,0,139
2021-02-23,TT,Trinidad and Tobago,AMRO,6,7682,0,139
2021-02-24,TT,Trinidad and Tobago,AMRO,0,7682,0,139
2021-02-25,TT,Trinidad and Tobago,AMRO,4,7686,0,139
2021-02-26,TT,Trinidad and Tobago,AMRO,4,7690,0,139
2021-02-27,TT,Trinidad and Tobago,AMRO,7,7697,0,139
2021-02-28,TT,Trinidad and Tobago,AMRO,7,7704,0,139
2021-03-01,TT,Trinidad and Tobago,AMRO,1,7705,0,139
2021-03-02,TT,Trinidad and Tobago,AMRO,8,7713,0,139
2021-03-03,TT,Trinidad and Tobago,AMRO,3,7716,0,139
2021-03-04,TT,Trinidad and Tobago,AMRO,1,7717,0,139
2021-03-05,TT,Trinidad and Tobago,AMRO,6,7723,0,139
2021-03-06,TT,Trinidad and Tobago,AMRO,4,7727,0,139
2021-03-07,TT,Trinidad and Tobago,AMRO,2,7729,0,139
2021-03-08,TT,Trinidad and Tobago,AMRO,3,7732,0,139
2021-03-09,TT,Trinidad and Tobago,AMRO,4,7736,0,139
2021-03-10,TT,Trinidad and Tobago,AMRO,0,7736,1,140
2021-03-11,TT,Trinidad and Tobago,AMRO,0,7736,0,140
2021-03-12,TT,Trinidad and Tobago,AMRO,7,7743,0,140
2021-03-13,TT,Trinidad and Tobago,AMRO,10,7753,0,140
2021-03-14,TT,Trinidad and Tobago,AMRO,16,7769,0,140
2021-03-15,TT,Trinidad and Tobago,AMRO,0,7769,0,140
2021-03-16,TT,Trinidad and Tobago,AMRO,14,7783,0,140
2021-03-17,TT,Trinidad and Tobago,AMRO,5,7788,0,140
2021-03-18,TT,Trinidad and Tobago,AMRO,2,7790,0,140
2021-03-19,TT,Trinidad and Tobago,AMRO,17,7807,0,140
2021-03-20,TT,Trinidad and Tobago,AMRO,5,7812,0,140
2021-03-21,TT,Trinidad and Tobago,AMRO,9,7821,0,140
2021-03-22,TT,Trinidad and Tobago,AMRO,18,7839,0,140
2021-03-23,TT,Trinidad and Tobago,AMRO,16,7855,0,140
2021-03-24,TT,Trinidad and Tobago,AMRO,6,7861,0,140
2021-03-25,TT,Trinidad and Tobago,AMRO,4,7865,1,141
2021-03-26,TT,Trinidad and Tobago,AMRO,38,7903,0,141
2021-03-27,TT,Trinidad and Tobago,AMRO,21,7924,0,141
2021-03-28,TT,Trinidad and Tobago,AMRO,15,7939,0,141
2021-03-29,TT,Trinidad and Tobago,AMRO,15,7954,1,142
2021-03-30,TT,Trinidad and Tobago,AMRO,23,7977,0,142
2021-03-31,TT,Trinidad and Tobago,AMRO,9,7986,0,142
2021-04-01,TT,Trinidad and Tobago,AMRO,18,8004,0,142
2021-04-02,TT,Trinidad and Tobago,AMRO,22,8026,0,142
2021-04-03,TT,Trinidad and Tobago,AMRO,46,8072,3,145
2021-04-04,TT,Trinidad and Tobago,AMRO,44,8116,0,145
2021-04-05,TT,Trinidad and Tobago,AMRO,20,8136,0,145
2021-04-06,TT,Trinidad and Tobago,AMRO,42,8178,0,145
2021-04-07,TT,Trinidad and Tobago,AMRO,14,8192,0,145
2021-04-08,TT,Trinidad and Tobago,AMRO,22,8214,0,145
2021-04-09,TT,Trinidad and Tobago,AMRO,21,8235,0,145
2021-04-10,TT,Trinidad and Tobago,AMRO,41,8276,0,145
2021-04-11,TT,Trinidad and Tobago,AMRO,47,8323,0,145
2021-04-12,TT,Trinidad and Tobago,AMRO,59,8382,1,146
2021-04-13,TT,Trinidad and Tobago,AMRO,22,8404,0,146
2021-04-14,TT,Trinidad and Tobago,AMRO,37,8441,0,146
2021-04-15,TT,Trinidad and Tobago,AMRO,70,8511,0,146
2021-04-16,TT,Trinidad and Tobago,AMRO,85,8596,2,148
2021-04-17,TT,Trinidad and Tobago,AMRO,82,8678,2,150
2021-04-18,TT,Trinidad and Tobago,AMRO,64,8742,0,150
2021-04-19,TT,Trinidad and Tobago,AMRO,64,8806,0,150
2021-04-20,TT,Trinidad and Tobago,AMRO,134,8940,3,153
2021-04-21,TT,Trinidad and Tobago,AMRO,24,8964,1,154
2021-04-22,TT,Trinidad and Tobago,AMRO,171,9135,3,157
2021-04-23,TT,Trinidad and Tobago,AMRO,81,9216,0,157
2021-04-24,TT,Trinidad and Tobago,AMRO,167,9383,0,157
2021-04-25,TT,Trinidad and Tobago,AMRO,104,9487,0,157
2021-04-26,TT,Trinidad and Tobago,AMRO,105,9592,1,158
2021-04-27,TT,Trinidad and Tobago,AMRO,84,9676,1,159
2021-04-28,TT,Trinidad and Tobago,AMRO,120,9796,0,159
2021-04-29,TT,Trinidad and Tobago,AMRO,151,9947,2,161
2021-04-30,TT,Trinidad and Tobago,AMRO,223,10170,2,163
2021-05-01,TT,Trinidad and Tobago,AMRO,328,10498,2,165
2021-05-02,TT,Trinidad and Tobago,AMRO,326,10824,4,169
2021-05-03,TT,Trinidad and Tobago,AMRO,248,11072,2,171
2021-05-04,TT,Trinidad and Tobago,AMRO,241,11313,3,174
2021-05-05,TT,Trinidad and Tobago,AMRO,158,11471,5,179
2021-05-06,TT,Trinidad and Tobago,AMRO,235,11706,6,185
2021-05-07,TT,Trinidad and Tobago,AMRO,399,12105,4,189
2021-05-08,TT,Trinidad and Tobago,AMRO,291,12396,2,191
2021-05-09,TT,Trinidad and Tobago,AMRO,324,12720,5,196
2021-05-10,TT,Trinidad and Tobago,AMRO,402,13122,7,203
2021-05-11,TT,Trinidad and Tobago,AMRO,233,13355,8,211
2021-05-12,TT,Trinidad and Tobago,AMRO,99,13454,4,215
2021-05-13,TT,Trinidad and Tobago,AMRO,348,13802,9,224
2021-05-14,TT,Trinidad and Tobago,AMRO,615,14417,11,235
2021-05-15,TT,Trinidad and Tobago,AMRO,397,14814,21,256
2021-05-16,TT,Trinidad and Tobago,AMRO,565,15379,9,265
2021-05-17,TT,Trinidad and Tobago,AMRO,520,15899,11,276
2021-05-18,TT,Trinidad and Tobago,AMRO,356,16255,9,285
2021-05-19,TT,Trinidad and Tobago,AMRO,294,16549,9,294
2021-05-20,TT,Trinidad and Tobago,AMRO,601,17150,23,317
2021-05-21,TT,Trinidad and Tobago,AMRO,519,17669,14,331
2021-05-22,TT,Trinidad and Tobago,AMRO,558,18227,10,341
2021-05-23,TT,Trinidad and Tobago,AMRO,708,18935,7,348
2021-05-24,TT,Trinidad and Tobago,AMRO,509,19444,17,365
2021-05-25,TT,Trinidad and Tobago,AMRO,573,20017,10,375
2021-05-26,TT,Trinidad and Tobago,AMRO,250,20267,15,390
2021-05-27,TT,Trinidad and Tobago,AMRO,612,20879,18,408
2021-05-28,TT,Trinidad and Tobago,AMRO,582,21461,17,425
2021-05-29,TT,Trinidad and Tobago,AMRO,526,21987,15,440
2021-05-30,TT,Trinidad and Tobago,AMRO,633,22620,18,458
2021-05-31,TT,Trinidad and Tobago,AMRO,381,23001,12,470
2021-06-01,TT,Trinidad and Tobago,AMRO,637,23638,9,479
2021-06-02,TT,Trinidad and Tobago,AMRO,271,23909,16,495
2021-06-03,TT,Trinidad and Tobago,AMRO,405,24314,12,507
2021-06-04,TT,Trinidad and Tobago,AMRO,412,24726,16,523
2021-06-05,TT,Trinidad and Tobago,AMRO,546,25272,14,537
2021-06-06,TT,Trinidad and Tobago,AMRO,529,25801,19,556
2021-06-07,TT,Trinidad and Tobago,AMRO,391,26192,8,564
2021-06-08,TT,Trinidad and Tobago,AMRO,218,26410,13,577
2021-06-09,TT,Trinidad and Tobago,AMRO,389,26799,12,589
2021-06-10,TT,Trinidad and Tobago,AMRO,280,27079,10,599
2021-06-11,TT,Trinidad and Tobago,AMRO,454,27533,17,616
2021-06-12,TT,Trinidad and Tobago,AMRO,273,27806,14,630
2021-06-13,TT,Trinidad and Tobago,AMRO,300,28106,14,644
2021-06-14,TT,Trinidad and Tobago,AMRO,316,28422,12,656
2021-06-15,TT,Trinidad and Tobago,AMRO,301,28723,14,670
2021-06-16,TT,Trinidad and Tobago,AMRO,259,28982,7,677
2021-06-17,TT,Trinidad and Tobago,AMRO,327,29309,9,686
2021-06-18,TT,Trinidad and Tobago,AMRO,297,29606,9,695
2021-06-19,TT,Trinidad and Tobago,AMRO,350,29956,4,699
2021-06-20,TT,Trinidad and Tobago,AMRO,227,30183,14,713
2021-06-21,TT,Trinidad and Tobago,AMRO,330,30513,19,732
2021-06-22,TT,Trinidad and Tobago,AMRO,106,30619,5,737
2021-06-23,TT,Trinidad and Tobago,AMRO,148,30767,10,747
2021-06-24,TT,Trinidad and Tobago,AMRO,215,30982,14,761
2021-06-25,TT,Trinidad and Tobago,AMRO,225,31207,7,768
2021-06-26,TT,Trinidad and Tobago,AMRO,222,31429,7,775
2021-06-27,TT,Trinidad and Tobago,AMRO,346,31775,16,791
2021-06-28,TT,Trinidad and Tobago,AMRO,294,32069,9,800
2021-06-29,TT,Trinidad and Tobago,AMRO,129,32198,17,817
2021-06-30,TT,Trinidad and Tobago,AMRO,145,32343,5,822
2021-07-01,TT,Trinidad and Tobago,AMRO,185,32528,11,833
2021-07-02,TT,Trinidad and Tobago,AMRO,265,32793,14,847
2021-07-03,TT,Trinidad and Tobago,AMRO,236,33029,10,857
2021-07-04,TT,Trinidad and Tobago,AMRO,124,33153,9,866
2021-07-05,TT,Trinidad and Tobago,AMRO,160,33313,13,879
2021-07-06,TT,Trinidad and Tobago,AMRO,115,33428,13,892
2021-07-07,TT,Trinidad and Tobago,AMRO,127,33555,7,899
2021-07-08,TT,Trinidad and Tobago,AMRO,250,33805,4,903
2021-07-09,TT,Trinidad and Tobago,AMRO,115,33920,15,918
2021-07-10,TT,Trinidad and Tobago,AMRO,321,34241,5,923
2021-07-11,TT,Trinidad and Tobago,AMRO,161,34402,7,930
2021-07-12,TT,Trinidad and Tobago,AMRO,175,34577,5,935
2021-07-13,TT,Trinidad and Tobago,AMRO,188,34765,2,937
2021-07-14,TT,Trinidad and Tobago,AMRO,57,34822,4,941
2021-07-15,TT,Trinidad and Tobago,AMRO,224,35046,11,952
2021-07-16,TT,Trinidad and Tobago,AMRO,190,35236,11,963
2021-07-17,TT,Trinidad and Tobago,AMRO,192,35428,6,969
2021-07-18,TT,Trinidad and Tobago,AMRO,251,35679,13,982
2021-07-19,TT,Trinidad and Tobago,AMRO,235,35914,8,990
2021-07-20,TT,Trinidad and Tobago,AMRO,103,36017,2,992
2021-07-21,TT,Trinidad and Tobago,AMRO,181,36198,6,998
